ISO,ShutterSpeedValue,ApertureValue,Flash,ExposureCompensation,LensType,FocalLength,MaxAperture,Professional,Version,AutofocusType,Hue_Mean,Hue_StdDev,Hue_Skewness,Hue_Kurtosis,Hue_Median,Hue_25th_Percentile,Hue_75th_Percentile,Saturation_Mean,Saturation_StdDev,Saturation_Skewness,Saturation_Kurtosis,Saturation_Median,Saturation_25th_Percentile,Saturation_75th_Percentile,Value_Mean,Value_StdDev,Value_Skewness,Value_Kurtosis,Value_Median,Value_25th_Percentile,Value_75th_Percentile
160,0.005,6.3,"Off, Did not fire",0,EF,35,1.4,L,2,USM,2732.0,9531.239827043752,7.379266326414829,62.84737307410391,213.5,2.0,1422.0,2732.0,8728.063790064638,8.910731150827722,89.12478471219715,1434.0,339.75,2048.5,2732.0,8478.564954950365,9.067947298222943,88.46071579571488,1159.5,550.5,2940.5
160,0.005,6.3,"Off, Did not fire",0,EF,35,1.4,L,2,USM,2732.0,9836.005718786462,7.5108271629100285,63.378446479825826,227.5,1.75,1476.25,2732.0,8961.715301248138,8.824591410163306,86.94922760175999,1383.0,345.0,2026.75,2732.0,8862.21382692059,9.332631300448059,94.14244694947584,1178.5,580.75,2816.0
160,0.005,6.3,"Off, Did not fire",0,EF,35,1.4,L,2,USM,2732.0,9804.545699572214,7.499554389523245,63.58612564423474,221.5,1.0,1412.25,2732.0,8889.826003200935,8.969316571126447,89.85924043616471,1414.0,362.75,2124.0,2732.0,8585.7781898323,9.140492634943488,89.579197228701,1241.5,502.75,2957.25
160,0.005,6.3,"Off, Did not fire",0,EF,35,1.4,L,2,USM,2732.0,9715.736650210833,7.357511232691,61.54578020529425,242.0,2.0,1455.0,2732.0,8836.63507436513,8.88994491974997,88.25562807185935,1423.5,379.75,2094.25,2732.0,8449.049906368911,8.996592316466687,86.92360020353078,1162.0,558.0,2915.0
160,0.005,6.3,"Off, Did not fire",0,EF,35,1.4,L,2,USM,2732.0,9604.648477836787,7.325892579219679,61.70278332599767,219.0,2.0,1477.25,2732.0,8790.957635459148,9.005768826637766,90.93406407497496,1417.5,348.5,2075.75,2732.0,8369.173181514856,8.989689160151121,87.07576929129507,1140.0,548.5,2951.75
160,0.005,6.3,"Off, Did not fire",0,EF,35,1.4,L,2,USM,2732.0,9644.894340725044,7.473576008980333,63.71289792839531,222.5,1.0,1565.75,2732.0,8785.528454598647,8.888380776824743,88.93356383102521,1418.5,358.75,2102.0,2732.0,8652.018034106262,9.284138693905872,93.23746867439148,1108.0,488.5,2916.0
160,0.005,6.3,"Off, Did not fire",0,EF,35,1.4,L,2,USM,2732.0,9635.289913986113,7.431431184714214,62.65541439587449,229.0,2.0,1490.75,2732.0,8786.65281522563,8.834848378524363,87.76763888885131,1420.0,361.0,2029.25,2732.0,8727.73605828711,9.390737312681859,95.38918958740673,1130.5,482.0,2922.5
160,0.005,6.3,"Off, Did not fire",0,EF,35,1.4,L,2,USM,2732.0,9274.078836500421,6.880794881336093,54.01958842553041,217.0,2.0,1370.25,2732.0,8034.432668987898,7.45892757751298,65.8738789466319,1477.5,167.0,2393.0,2732.0,7117.230590703803,7.619727162563011,63.92448935783831,1029.0,334.0,3229.5
200,0.005,6.3,"Off, Did not fire",0,EF,35,1.4,L,2,USM,2732.0,9388.978482524737,7.312546761005358,62.617856160567456,218.5,3.0,1697.25,2732.0,8475.392412098834,9.090090416329781,97.634819527781,1315.0,122.0,2811.5,2732.0,8240.48397348041,11.210264338034508,144.34599511673764,794.5,225.25,3663.75
200,0.005,6.3,"Off, Did not fire",0,EF,35,1.4,L,2,USM,2732.0,9313.987953274902,7.090051192314512,59.15639469546889,211.5,1.0,1469.25,2732.0,8409.211476485176,8.751338786877968,90.88630896347193,1265.5,130.0,2768.75,2732.0,8440.310128799327,11.326210080560308,146.87425533884016,818.5,238.0,3617.5
200,0.005,6.3,"Off, Did not fire",0,EF,35,1.4,L,2,USM,2732.0,9542.731247607391,7.36553523044194,63.09004172527041,207.5,1.0,1508.5,2732.0,8654.432012161456,8.809165528116408,91.08609896809176,1185.5,126.25,2694.75,2732.0,8598.531279926532,11.244424122532012,144.54115253885186,784.0,210.75,3571.5
200,0.005,6.3,"Off, Did not fire",0,EF,35,1.4,L,2,USM,2732.0,9375.966333114016,7.075871571687972,58.48453331023337,172.0,1.0,1566.0,2732.0,8501.649371684443,8.63892720012093,87.28316337307714,1205.5,116.5,2788.0,2732.0,8364.401639164036,11.190785073244474,143.6198083553612,800.5,222.75,3676.5
200,0.005,6.3,"Off, Did not fire",0,EF,35,1.4,L,2,USM,2732.0,9294.246320388895,7.025597705677078,58.34148820073028,181.0,3.0,1538.5,2732.0,8381.836924359868,8.637586080807532,88.36007882856072,1247.0,138.25,2743.5,2732.0,8336.233500133618,11.145151166253843,143.1804274585707,829.5,218.0,3615.0
200,0.005,6.3,"Off, Did not fire",0,EF,35,1.4,L,2,USM,2732.0,9281.353999838197,7.059624925132564,59.31797243078959,191.0,3.0,1325.5,2732.0,8306.01153250614,8.658030049254483,88.79774403124699,1241.5,125.0,2803.0,2732.0,8401.121162622432,11.436174305613799,150.07752401206494,814.5,231.75,3542.25
200,0.005,6.3,"Off, Did not fire",0,EF,35,1.4,L,2,USM,2732.0,8885.232336403758,7.087980876322137,61.690611234223724,234.5,1.0,1782.5,2732.0,7893.702137127262,9.186720513566533,101.80627026738568,1477.5,157.5,2976.0,2732.0,7678.358540404322,11.295784472271343,147.09605868213254,938.5,260.5,3952.0
200,0.004,6.3,"Off, Did not fire",0,EF,35,1.4,L,2,USM,2732.0,8232.139577499735,5.63686373920909,36.92900841246844,230.0,2.0,1566.25,2732.0,6418.481162213339,6.524577786811537,49.154585091438264,1878.0,229.0,2855.0,2732.0,4369.655214695148,5.339737548945761,37.17957222522532,1354.0,436.5,4083.5
200,0.004,6.3,"Off, Did not fire",0,EF,35,1.4,L,2,USM,2732.0,8291.06012663263,5.665882343967362,37.56521110750764,220.5,1.0,1482.25,2732.0,6369.466549484345,6.569472885471218,50.41362911603692,1881.5,241.25,2926.75,2732.0,4287.2734679586865,5.099425945355513,34.098851893886575,1394.0,402.75,4140.0
200,0.004,6.3,"Off, Did not fire",0,EF,35,1.4,L,2,USM,2732.0,8317.632575213334,5.757461302358077,39.139763947509856,185.0,1.0,1431.75,2732.0,6519.752989114119,6.518470269732604,49.838131483715664,1744.5,228.5,2815.25,2732.0,4578.863272384042,5.4187633946037135,37.40276667070184,1369.0,407.75,3936.5
200,0.004,6.3,"Off, Did not fire",0,EF,35,1.4,L,2,USM,2732.0,8446.193311375546,5.968688099826559,42.47917725907477,197.5,1.0,1441.0,2732.0,6339.134524177965,6.5453410679237765,49.970035989645666,1783.5,244.0,2938.0,2732.0,4072.053127339451,4.728771714545002,30.638631341474643,1309.0,408.75,4139.75
200,0.004,6.3,"Off, Did not fire",0,EF,35,1.4,L,2,USM,2732.0,8508.224554989425,6.104634902854247,44.51475666219939,170.5,1.0,1498.25,2732.0,6435.5541142789325,6.530533955671989,48.519799475189046,1860.5,211.75,2954.75,2732.0,4080.761306882577,4.680419666609927,30.523560597849354,1328.0,367.5,4252.25
100,0.0015625,4.5,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,6016.645673800519,3.873157664796156,16.36502292803679,519.0,32.5,2524.25,2732.0,4562.014506703699,5.090213829030696,30.18008714803762,1838.5,936.0,2368.75,2732.0,2972.0583920807308,4.607683091867618,24.753399680204076,2575.5,1267.0,2995.0
100,0.0025,4.5,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,7411.903424559713,7.567837268323767,77.28594822216266,649.0,33.75,1965.25,2732.0,6453.8267735846075,9.516679124612988,111.19560217154569,2162.5,506.0,2570.5,2732.0,5422.559538919329,9.139352999883352,88.63299597233511,2219.5,1577.0,2450.25
100,0.0025,4.5,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9211.746756010773,11.074854771852355,147.0679891075004,561.0,52.0,2260.75,2732.0,8091.631941974067,14.257210875887393,215.25297978938767,2186.0,893.25,2623.0,2732.0,5911.3341662436915,9.408931780197696,95.26628177244436,2236.0,1360.0,2402.0
100,0.004,4.5,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,12512.80904369848,12.820051836591066,183.07079353841937,500.5,53.75,1953.25,2732.0,11448.52356508526,15.350538520199475,239.27083782483152,2331.5,223.75,3303.0,2732.0,10695.861220584344,15.155897115863093,234.34872555581347,1838.5,1259.75,2070.0
100,0.004,4.5,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,11973.66980118512,11.962291495475863,163.9146448409226,443.5,45.75,1776.5,2732.0,10673.4450839894,15.283863270215415,237.8569258864619,2266.5,340.0,3291.0,2732.0,9858.678815753534,14.880960606644022,228.16911600130507,1822.0,1198.0,2166.5
100,0.004,4.5,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,12131.332576998704,12.311372447784267,171.7607555959395,437.0,45.25,1763.75,2732.0,10936.967224881173,15.266919860023144,237.4909493298479,2314.5,252.0,3271.0,2732.0,10386.850158674188,15.071421662823504,232.5839356367308,1798.0,1245.5,2169.5
100,0.0025,4.5,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,8010.916653230141,7.932625770309321,80.02411294091485,543.5,49.5,2367.25,2732.0,6122.741750790654,12.925893824200807,186.43713214177276,2242.5,1049.75,2869.25,2732.0,4945.823187296529,8.663775891838375,82.94562796866632,2051.0,1280.0,2370.25
100,0.0025,4.5,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,7796.370593904577,7.097778309847085,64.35960586808169,515.5,43.0,2202.0,2732.0,5659.864839375584,12.42401697298455,175.46388017318415,2203.0,1188.0,2944.75,2732.0,4407.98710616592,7.928061509527459,71.18124777510643,1977.0,1678.75,2353.75
100,0.0025,4.5,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,10187.538486507057,11.226075569299796,147.5200875019669,543.5,20.25,2312.0,2732.0,9842.910399114684,11.433774984795445,153.5477755970604,1241.5,167.75,2218.0,2732.0,8070.294616872732,10.34965465070009,114.95386363417201,1559.0,1377.5,1912.5
100,0.0025,4.5,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9965.338790574935,11.37068559956102,151.50086639372245,508.0,22.5,2400.25,2732.0,9468.845810983908,12.072435402695948,167.70031830509538,1406.5,242.25,2279.5,2732.0,7540.512091985199,10.753047753577622,126.48588598655505,1719.0,1500.75,2036.5
100,0.0025,4.5,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,13101.091408793487,12.230466210949647,169.19824342795977,296.5,23.75,1591.5,2732.0,12691.130431328802,12.40068275682993,173.32019234761628,435.5,22.0,2006.25,2732.0,12196.409398299875,10.16573019376135,107.43579173703654,744.0,544.0,1209.5
100,0.001,4.5,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,8397.645041915024,5.489818010556363,34.83980955135441,237.5,13.0,1418.0,2732.0,5464.685985660567,3.8554594008483294,17.228528041153766,1008.5,315.25,1840.75,2732.0,4229.133057029833,4.066032935106248,19.883064748844824,1502.5,739.75,2589.25
100,0.005,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,11274.620375399563,7.881480421683196,69.81308155882185,161.5,1.0,1062.0,2732.0,9279.96149347143,7.166165755730164,58.8797192300348,434.0,181.5,2368.25,2732.0,5318.945608917711,4.1596513758978,20.97214237356018,753.0,137.75,2819.5
100,0.005,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,11725.413832315791,8.047866789589973,71.64845204604151,97.5,1.0,1102.25,2732.0,9607.783266543589,7.729103818920989,67.95333550330074,739.5,242.75,2068.5,2732.0,5132.933181610199,3.5367311081583193,14.97603069951823,930.5,137.5,2280.5
100,0.005,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,10390.220883870805,7.416693427442209,61.828645838794785,195.0,2.0,1347.0,2732.0,8931.82519447663,7.8775400764171835,70.31970634148365,1134.0,437.0,2044.0,2732.0,5703.24055019929,5.546512058194441,33.60549701387053,1207.0,598.75,2618.75
100,0.005,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,10260.712477927033,6.992902646286873,52.646947085583136,172.0,2.0,1381.75,2732.0,9572.457777312862,8.182082800726375,73.3961753292691,1152.5,423.75,1920.0,2732.0,5946.709237048673,5.984435888448107,40.269126159111835,1196.0,529.25,2678.75
100,0.005,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9540.992264876724,6.921457164954132,53.11376937660633,226.0,4.0,1455.5,2732.0,8349.128003682481,8.672313735935946,85.8723074807791,1432.0,443.75,2211.0,2732.0,5041.869384526438,5.455235771910269,35.35392457425525,1198.5,513.5,2990.75
100,0.005,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9724.3800670017,7.17730136266397,57.19828554431705,198.5,3.0,1392.5,2732.0,8266.736905836093,8.81321210776788,90.00860836898578,1414.5,479.75,2213.0,2732.0,4875.444309880895,5.286020188467648,33.28979609745578,1263.0,603.25,2986.75
100,0.005,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9688.827120790344,7.072096731896037,55.72440172414902,222.5,2.0,1411.25,2732.0,8235.534997041783,8.787967368435188,89.47597617328978,1442.0,450.25,2233.25,2732.0,4938.190504723111,5.381693988686696,34.43311350403249,1296.5,596.25,2985.25
100,0.005,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9822.526476166913,7.09936876897837,55.64922509925984,213.0,2.0,1483.5,2732.0,8829.718932212678,8.996184983699143,92.37811997636409,1415.0,415.0,2057.75,2732.0,5223.636771176524,5.676876949539126,38.49297839161153,1212.5,497.25,2904.25
100,0.005,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9822.827618852298,7.19065671501958,57.20697617907053,221.5,2.0,1341.0,2732.0,8634.84713557151,9.092438638134551,94.80111070667805,1454.5,425.5,2226.5,2732.0,4845.831316548019,5.145231188898443,31.675882637673197,1239.0,563.25,3010.75
100,0.005,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9768.954344871692,7.107140579369415,56.28264732282436,213.0,2.0,1416.0,2732.0,8747.298528510102,9.077169853376542,94.06069719694976,1438.5,411.5,2214.75,2732.0,5009.031884693389,5.414021827576183,34.91419207678869,1282.0,558.25,2987.75
100,0.005,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9851.531733298507,7.073796446619538,54.950381021699954,229.5,3.0,1437.0,2732.0,8821.355055081533,8.692807274308011,86.45035887545714,1409.0,424.25,2109.25,2732.0,5244.799232036914,5.560747818636905,35.989006598977205,1188.0,562.25,2927.0
100,0.005,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,10011.595515872457,7.376056122583372,60.61296378408979,230.5,3.0,1375.75,2732.0,8618.925504467625,9.219399641466813,97.76020172327836,1454.5,434.5,2300.25,2732.0,4854.056774685994,5.306417399170364,34.096987751608026,1255.5,642.75,3060.75
100,0.005,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9830.284997934954,7.201187801152247,57.70329943992304,203.5,3.0,1400.5,2732.0,8571.995394706824,9.291980114158369,98.7035365832263,1488.5,430.0,2377.75,2732.0,4729.901979362257,5.165932017977919,32.56570209358949,1294.0,597.75,3059.5
100,0.005,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9922.508490800095,7.281610532053594,59.06555444247122,227.0,4.0,1379.75,2732.0,8745.270708092032,9.27079972962681,98.10206724918245,1455.0,452.0,2325.75,2732.0,4838.673795738095,5.202952828448721,32.689716245881066,1278.0,607.0,3000.75
100,0.005,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9841.878029147943,7.182210617435928,57.16066298078377,241.0,2.0,1414.75,2732.0,8616.952476622753,9.003370326820633,93.43331780404041,1422.5,431.5,2345.25,2732.0,5023.003253003874,5.435349120740639,35.44347435733446,1227.5,622.0,3001.5
100,0.005,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9503.167185453884,6.79742187951723,51.538862201171746,211.0,3.0,1368.75,2732.0,8364.718526719833,8.052918667909994,72.42439067487295,1417.0,400.75,2253.0,2732.0,5146.538126498239,5.705479059368296,39.37495100352966,1219.5,518.0,3004.75
100,0.005,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9927.264275720678,7.166326339934152,56.148085988567416,209.0,3.0,1364.75,2732.0,8612.159775119566,8.690987080483511,85.47400416926354,1453.5,402.25,2129.25,2732.0,5022.937108436905,5.401350211063077,34.92414771812358,1259.5,591.75,2963.25
160,0.005,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,12203.017671102914,11.59623940452092,152.7813899693882,271.5,6.0,1521.25,2732.0,11753.478540614582,12.344290779164533,166.29570611138183,905.5,262.25,2470.25,2732.0,7967.337943029497,8.275560505333859,76.67199896540356,852.5,218.0,3121.5
160,0.005,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,11021.126585378533,10.320243626333863,123.06549921049651,236.5,7.0,1499.5,2732.0,10591.905109637382,11.086976550818486,135.2598594918573,1002.0,281.75,2563.25,2732.0,7387.690567021774,7.814487296659421,70.96843802469897,923.5,247.5,3205.0
160,0.005,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,12096.84313157776,11.147063506957144,140.78790618032505,248.5,6.0,1426.5,2732.0,11748.613643279896,11.692175436394438,149.4392816189354,981.0,273.75,2390.5,2732.0,7970.831177741911,7.9576488994095556,70.28794541637978,850.5,225.5,3140.75
160,0.005,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,12178.585158742784,10.926121825798468,133.560707570092,258.0,5.75,1481.25,2732.0,11776.022372348929,11.557618171923624,143.8058072943822,965.5,285.0,2478.5,2732.0,7875.091827837628,8.151470041952946,75.6413897513788,865.0,248.0,3143.5
160,0.005,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,12145.155810291197,10.895760937638178,133.14769895928214,249.0,5.75,1424.25,2732.0,11729.518002138877,11.48036981016009,143.19425367845014,988.5,297.5,2301.25,2732.0,8026.235922643783,7.90035089354195,68.77661568937575,863.5,236.0,3076.25
160,0.003125,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9606.923861368165,7.220797579421038,58.54855527650122,184.5,2.0,1394.25,2732.0,7782.494717714237,8.145696984275121,78.22828863586288,1491.0,490.5,2264.25,2732.0,4724.33292827543,5.40684319459234,36.59494357164924,1329.5,674.5,2966.75
160,0.003125,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9244.884443149493,6.1674406922278715,40.88621882661668,235.0,3.0,1460.5,2732.0,8246.12146045794,7.331518036161708,58.82133717325467,1447.5,429.0,2137.75,2732.0,5121.268918533521,5.292720655792994,32.21356078238858,1183.0,568.75,2934.0
160,0.003125,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9333.509381105667,6.233353154244171,41.872348899368994,195.0,2.0,1630.25,2732.0,8397.542316244973,7.35580553665709,58.701041130538265,1440.0,414.0,2241.25,2732.0,5165.611749075563,5.302349391348172,32.03542693236771,1202.5,578.0,2933.5
160,0.003125,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9388.485014067764,6.282836809446622,42.595153498487186,190.0,2.0,1386.0,2732.0,8409.399845745533,7.458480221830628,60.9545986993076,1386.5,440.25,2136.25,2732.0,5218.22229442772,5.45112911887679,33.83503656849423,1190.0,556.5,2920.25
160,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,10383.872038677335,9.164034535260098,101.66212841091722,254.5,3.5,1508.25,2732.0,10017.455322226922,10.333563019955633,125.3019731951027,1181.5,313.0,2007.0,2732.0,8561.96953055706,9.930460465789599,111.59082353343258,920.5,345.75,2971.25
160,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,10337.337067564233,9.004892166526332,98.36147042932572,283.0,2.0,1458.75,2732.0,9954.977740039778,10.143721938720816,120.91765499980788,1246.5,334.75,1951.75,2732.0,8265.338854215233,9.239681832907618,95.86191740879786,949.5,359.75,2877.25
160,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,10156.834325498521,9.023510239772996,99.01724582234458,298.5,3.0,1666.25,2732.0,9915.583978405533,10.29196893207595,124.32459497298677,1232.0,333.25,1934.25,2732.0,8329.19678187819,9.303958519959512,97.6129767448268,935.5,374.0,2972.25
160,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9820.890843550676,10.07843115773546,124.66692963875082,286.5,6.5,1551.25,2732.0,9413.811738361486,11.870095508933517,160.45382046439974,1560.0,453.25,2533.75,2732.0,7334.728299969604,8.906684740177928,87.94471422862654,1257.0,593.5,3420.75
160,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9693.623102006288,9.882965061554646,119.45437840403861,329.5,8.75,1639.5,2732.0,9274.799101597835,11.631776438799067,153.7589485034206,1583.0,479.25,2503.5,2732.0,7839.02862036729,9.756039747001536,105.53856284010274,1208.5,579.5,3451.25
160,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9658.437157642276,9.541456918733493,111.15092646338194,275.5,7.0,1640.0,2732.0,9178.78872004294,11.193386676980737,143.03950027739415,1597.5,416.5,2530.25,2732.0,8155.412144225913,10.316458234249696,119.1956567410678,1250.5,561.75,3419.75
160,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9664.657234933373,9.76975151959989,117.38711891395026,268.5,5.75,1594.25,2732.0,9289.149464899894,11.405117605743753,149.80339692483128,1542.0,429.75,2385.25,2732.0,7647.995569714656,9.16286252619737,92.73079356541987,1273.5,567.75,3278.5
160,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9628.78789709211,9.329078011135259,107.78574781287847,281.5,6.5,1506.0,2732.0,9187.048408544362,10.964073717204,139.65391738086615,1604.5,461.75,2397.5,2732.0,7298.6291344462425,8.414376669044351,77.783280867228,1242.5,544.75,3213.25
160,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9941.76339874182,9.491050298312874,108.69379623307849,288.5,5.0,1571.5,2732.0,9596.123643658151,10.88268717374339,135.28086921412145,1483.5,429.5,2334.25,2732.0,8470.111095419586,9.955086290274407,109.59610928435211,1178.0,538.75,3161.0
160,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9832.308277036858,9.046404461321824,97.61998794721127,298.0,5.0,1518.0,2732.0,9438.491532764254,10.306201140644832,120.29602379301707,1487.0,442.75,2227.5,2732.0,8866.46856358621,10.585758696869547,124.54979841918552,1149.5,481.5,3157.25
160,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9751.698453426588,9.598253264689827,112.64981542885504,288.0,5.0,1521.5,2732.0,9282.459385010796,11.370269575248942,147.65032875244563,1552.0,442.75,2452.25,2732.0,7867.495574653188,9.834931638689516,108.06864207223842,1197.0,559.75,3342.75
160,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,10508.442166821755,8.94985693880349,91.7652533857572,279.5,3.0,1591.5,2732.0,10260.603750663262,9.9178695062452,109.50420652293562,1277.0,386.0,1977.25,2732.0,9315.979708946343,10.181494507941805,114.6811978626996,1052.0,473.0,2830.0
160,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,10437.75673935736,9.094992111625002,95.07938408325647,280.0,3.75,1619.5,2732.0,10176.945319262062,10.03898938172383,112.27247624719283,1315.5,360.5,1975.0,2732.0,9144.941421439642,9.97441754406036,109.92247612355817,1082.5,431.25,2894.5
160,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,10171.961454317698,8.929293094877215,93.0780738452433,243.0,4.0,1636.75,2732.0,9824.642505423544,9.944435921105024,111.07599668321213,1360.0,382.25,2147.5,2732.0,8953.582645807906,10.086970424814353,112.93214669602695,1083.5,481.5,3029.75
160,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,10014.585556046492,9.243259287424175,102.16263826442649,283.0,5.0,1646.75,2732.0,9688.64345106553,10.41363461402992,123.85303255037473,1378.0,370.5,2185.75,2732.0,8618.39016879385,9.888131499068228,108.63347659116907,1161.0,479.0,3028.75
160,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,10023.109145635026,9.188326013491931,101.00725813785735,332.5,4.0,1623.75,2732.0,9724.389998140628,10.453382900498305,124.95437482175691,1328.5,367.5,2239.5,2732.0,8628.583397366714,9.950384463218125,109.99796769661235,1057.5,488.75,3130.5
160,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9607.848968665541,9.145902403361358,103.88336247750777,322.5,1.75,1608.0,2732.0,9195.692977472525,11.036449254109847,141.81406034377414,1393.0,271.75,2616.25,2732.0,7800.655410164264,9.95906869813094,113.90172096682319,1103.0,380.5,3618.75
160,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9907.14787689613,9.10412927411722,100.74297429094756,246.5,2.0,1609.5,2732.0,9563.98592335787,10.49707019423396,127.0071219587332,1389.5,331.0,2265.5,2732.0,8365.2427331414,10.100110057366427,115.19507427641108,1120.5,482.0,3123.25
160,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,9893.407081075507,9.418933510348891,109.37346139336917,284.5,6.75,1562.75,2732.0,9568.932728496946,10.964833944760398,139.66955289331185,1440.0,378.75,2280.5,2732.0,7795.169352012982,9.278952803801186,96.88518819519335,1120.5,507.0,3207.75
160,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,10146.641579544928,8.669501057392527,87.41957198497732,300.5,5.75,1668.5,2732.0,9777.769449432217,9.829472318479064,109.47597188282997,1369.5,349.5,2197.25,2732.0,8679.741113470782,9.897214365693078,109.40991757045646,1066.0,443.0,3044.25
160,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,10484.534210043024,9.057889645628167,95.196040085215,262.5,4.0,1653.5,2732.0,10144.800146272597,10.066807838866724,114.57547845577702,1287.0,375.0,2101.25,2732.0,8792.982105776175,9.763952868190557,106.0008165780389,1097.5,453.75,2913.5
160,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,10046.459065651565,9.150812981393756,101.35041778854212,300.5,4.75,1601.25,2732.0,9773.209156205423,10.432288653903449,125.8858352436585,1368.5,367.75,2225.25,2732.0,8507.555413241515,9.958008024915673,111.5801820340986,1103.5,463.0,3005.5
160,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,10282.021024280684,8.948996589976622,93.1555927933524,279.0,3.75,1566.5,2732.0,10023.22950271331,9.978316285458556,111.8962001643556,1320.0,372.5,2036.5,2732.0,8906.29674022823,9.940093659193282,110.1339861718235,1094.0,489.25,2903.0
160,0.004,6.3,"Off, Did not fire",0,EF,50,1.2,L,0,USM,2732.0,10245.948133210391,8.875863692460593,92.29513206329926,325.5,5.75,1592.0,2732.0,9915.103127615466,10.06555522697286,115.20099375765665,1311.0,364.5,2183.75,2732.0,8821.02858452814,10.116103827946773,114.32578727363904,1059.0,499.25,3052.5
